Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
33,8,11.08,1,0.0,1,0,0,0,0,1,0
58,34,7.0,2,2.8,1,0,0,0,0,1,1
59,35,5.0,1,0.0,2,0,0,0,0,1,1
52,28,14.83,3,5.4,3,147,1,0,0,1,0
36,12,1.5,1,0.5,3,0,0,0,0,0,1
45,21,6.08,1,0.8,3,0,0,0,0,1,0
49,23,10.42,1,7.3,1,0,0,0,0,0,0
52,26,7.58,1,4.3,2,0,1,0,1,1,1
54,28,6.17,2,1.1,1,0,0,0,0,1,0
30,4,2.92,2,0.3,2,0,0,1,0,0,1
65,39,9.42,1,2.0,1,0,0,0,0,1,1
34,8,4.33,4,2.2,2,0,0,0,0,0,0
30,6,15.92,2,4.4,2,0,1,0,0,1,0
51,25,1.5,1,0.3,3,93,0,0,0,0,1
52,27,2.08,2,0.0,1,0,0,0,0,1,1
43,18,4.17,4,1.9,3,0,0,0,0,0,0
35,10,6.25,4,0.7,3,0,0,0,0,1,1
56,26,7.67,2,4.5,3,0,0,1,0,0,1
57,32,2.75,2,2.0,2,0,0,0,0,1,0
58,32,5.42,3,2.2,3,0,0,0,0,0,0
53,28,3.67,3,1.7,1,0,0,0,0,0,0
45,21,15.25,2,1.4,1,354,0,0,0,0,0
44,20,14.58,2,1.4,1,0,0,0,0,1,1
54,28,2.33,4,1.5,3,0,0,0,0,1,1
41,17,4.08,4,2.2,2,0,0,0,0,0,0
52,26,3.75,4,1.8,1,0,0,0,0,1,0
43,17,5.33,4,3.0,3,221,1,0,0,1,0
63,38,1.83,3,0.1,3,90,0,0,0,1,0
54,30,10.0,1,7.4,1,119,0,0,0,1,1
33,8,14.58,2,6.7,1,102,0,0,0,1,0
25,1,8.42,4,2.3,3,256,0,0,0,0,1
41,16,8.67,1,1.0,3,0,0,0,0,1,0
40,16,12.92,4,0.1,3,0,1,0,1,1,1
43,18,4.83,1,2.4,1,0,0,0,0,0,0
36,10,6.67,4,2.2,2,0,0,0,0,1,0
57,33,3.75,1,1.8,3,195,0,0,0,0,0
34,9,11.17,1,4.6,1,164,0,1,0,1,0
38,14,4.83,4,2.0,3,153,0,1,0,0,0
47,21,1.67,1,0.2,1,0,0,0,0,1,1
39,13,2.08,4,1.5,3,0,0,0,0,1,0
45,20,4.58,1,0.3,1,0,0,0,0,1,1
62,37,12.92,1,1.3,1,0,0,0,0,0,0
59,34,2.5,1,1.3,1,0,0,0,0,1,1
61,37,3.25,4,0.4,1,0,0,0,0,1,1
36,12,6.08,4,2.0,3,188,0,0,0,1,0
58,34,3.42,4,1.3,1,0,0,0,0,1,0
55,30,2.83,4,0.1,3,157,0,0,0,1,0
29,5,1.75,3,0.9,3,119,0,0,0,0,0
34,8,0.92,4,0.3,1,0,0,1,1,1,1
61,35,12.83,2,6.9,1,0,0,0,0,0,0
50,20,1.58,4,0.4,3,0,0,0,0,0,0
52,26,8.42,2,2.4,2,0,0,0,0,1,0
39,15,2.0,1,1.0,1,116,0,0,0,1,1
55,29,10.92,2,2.7,1,0,0,1,0,0,0
33,9,8.75,1,4.0,1,0,0,0,0,1,0
47,21,4.33,1,1.2,2,194,0,0,0,0,0
57,32,1.75,4,0.9,2,113,0,1,0,0,0
57,31,3.75,3,1.4,1,198,0,0,0,1,0
40,14,3.25,1,2.0,1,0,0,0,0,1,0
50,25,16.0,2,2.8,1,238,0,0,0,0,1
29,5,16.25,1,4.3,1,0,0,0,0,0,0
46,22,6.92,3,0.7,1,0,0,0,0,0,0
42,15,2.83,3,1.0,2,0,0,1,0,1,0
59,33,4.08,4,1.7,2,104,0,0,0,1,0
31,1,5.0,4,4.0,3,244,0,0,0,0,0
51,25,3.42,4,1.8,1,0,0,0,0,0,0
35,10,6.0,3,2.3,1,285,0,0,0,0,0
59,35,8.5,4,3.0,2,115,1,0,0,1,0
35,10,2.58,3,1.3,1,0,0,0,0,0,0
46,20,6.08,1,1.5,2,128,0,0,0,1,0
34,9,7.42,1,0.0,1,0,0,0,0,1,0
55,29,1.58,4,0.7,3,121,0,1,0,0,1
64,40,5.25,4,1.2,2,0,0,0,0,1,0
34,9,8.67,3,1.2,3,0,0,0,0,1,0
61,35,3.33,1,0.8,2,128,0,0,0,1,0
63,39,7.67,2,0.0,3,0,0,0,0,1,0
59,33,6.0,2,0.7,2,226,0,0,0,0,0
51,27,3.67,3,1.9,2,141,0,0,0,0,0
41,16,9.5,4,3.5,1,0,1,0,0,0,1
37,13,6.08,4,2.4,1,0,0,0,0,0,0
64,40,5.25,4,1.2,2,0,0,1,0,0,1
44,20,5.75,1,0.8,3,184,0,0,1,1,1
62,37,3.5,3,1.5,1,0,0,0,0,1,0
50,26,7.33,1,2.7,1,0,0,0,0,1,0
43,18,8.17,2,0.4,1,0,0,0,0,1,0
34,8,5.42,1,3.0,1,227,1,0,0,1,0
38,13,1.0,2,0.3,2,104,0,1,0,1,0
29,5,10.17,4,3.0,1,0,1,0,0,0,1
39,14,1.0,2,0.0,3,0,0,0,0,0,0
53,29,2.0,2,0.2,1,0,0,0,0,0,1
43,19,14.17,4,4.25,1,318,1,0,1,1,1
61,36,15.33,4,2.3,2,342,1,0,1,1,1
46,20,2.08,4,0.6,3,125,0,0,0,0,0
57,31,10.92,2,2.7,1,0,0,0,0,0,0
59,33,4.17,2,2.3,3,0,0,0,0,0,1
52,28,1.75,2,0.4,1,0,0,1,0,1,0
29,3,4.58,3,1.1,2,0,0,0,0,1,0
57,32,10.33,1,0.2,2,0,1,0,0,1,0
49,23,4.83,4,2.6,1,188,0,0,0,0,0
39,13,6.0,2,2.8,1,0,0,0,0,1,0
56,31,16.0,1,7.0,3,0,1,0,1,1,0
63,38,6.92,3,1.8,2,0,0,0,0,1,0
37,12,7.75,1,2.8,1,0,0,1,0,1,0
56,26,3.17,3,1.0,3,110,0,1,0,1,0
45,20,4.58,4,1.9,3,164,0,1,0,0,0
66,41,0.92,3,0.1,3,0,0,1,0,0,1
40,15,7.08,2,0.4,1,0,0,1,0,0,0
50,24,10.33,1,4.9,1,266,0,0,0,1,0
60,36,10.75,2,6.0,1,0,0,0,0,1,0
31,7,15.0,1,4.3,1,0,0,0,0,0,0
40,14,6.17,4,1.4,2,0,0,0,0,1,0
36,6,11.5,1,7.0,3,86,1,0,0,1,0
55,29,9.25,2,3.6,3,0,1,0,0,0,1
54,28,6.92,3,0.8,1,0,0,0,0,1,0
35,10,2.75,4,1.7,1,87,0,0,0,1,0
55,29,1.75,4,0.7,3,0,0,0,0,0,0
36,10,2.92,2,0.3,1,98,0,0,0,1,0
66,41,8.75,1,0.8,3,0,0,1,1,1,1
38,14,8.58,1,0.8,2,0,0,0,0,0,1
58,32,6.25,2,2.3,3,0,0,0,0,0,0
41,17,2.75,1,0.7,1,104,0,0,0,0,0
60,34,4.33,4,1.7,2,0,0,1,0,1,0
47,23,7.42,1,2.6,2,0,0,1,1,1,1
62,36,5.25,1,2.5,3,0,0,0,0,0,0
48,23,7.0,4,3.1,2,0,1,1,1,1,0
61,36,3.67,4,2.1,1,0,0,0,0,0,0
29,3,2.42,3,1.0,1,0,0,0,0,1,1
45,21,2.42,1,0.3,3,0,0,0,0,1,0
39,14,1.83,2,0.3,2,0,0,0,0,1,0
31,6,4.42,4,2.2,1,114,0,0,0,1,0
39,14,2.0,2,0.3,2,0,0,0,0,1,0
63,38,12.75,1,1.3,1,455,0,0,0,0,0
28,2,2.58,2,0.3,2,0,0,1,0,1,0
56,30,1.75,2,0.7,2,0,0,0,0,1,0
31,6,15.0,2,6.7,1,0,0,0,0,0,0
46,20,6.83,3,0.7,2,0,0,0,0,1,1
42,18,7.5,4,0.8,1,245,0,1,0,0,0
53,29,12.83,4,7.4,3,0,1,0,0,0,0
41,17,8.25,2,1.8,2,0,0,0,0,1,1
61,36,12.75,1,2.6,2,0,1,1,1,0,1
31,5,7.75,2,3.1,2,0,1,0,0,1,0
62,38,4.42,1,0.0,2,0,0,0,0,0,0
59,34,1.5,3,1.3,2,104,0,0,1,1,1
49,24,5.83,1,2.9,1,0,0,0,0,0,0
65,39,8.33,4,1.7,3,0,0,0,0,0,1
30,6,16.08,3,6.3,3,0,1,0,0,1,0
32,7,10.42,1,0.0,1,0,0,0,0,1,1
56,31,5.67,2,0.0,3,0,0,1,0,1,0
36,10,4.58,1,2.0,1,95,0,0,0,1,0
58,34,12.67,4,3.6,3,0,1,0,0,0,0
27,3,7.0,3,1.5,1,0,0,0,0,1,1
41,16,1.08,2,0.0,3,0,0,0,0,1,0
59,35,2.75,4,0.4,1,131,0,0,0,0,1
56,32,7.42,4,1.0,2,90,0,1,0,1,0
52,26,7.75,1,2.4,1,0,0,0,0,1,0
35,5,5.67,4,1.8,3,0,0,0,0,0,0
47,21,7.08,2,1.7,2,0,0,0,0,0,1
29,4,6.08,1,0.8,2,0,0,0,0,1,0
31,6,6.92,4,2.2,2,106,0,0,0,1,0
62,36,13.17,2,6.3,3,0,1,0,0,1,0
48,18,15.17,4,6.0,3,0,1,0,0,1,0
26,1,2.0,2,0.9,3,123,0,0,0,0,1
60,34,8.5,2,2.0,1,0,0,0,0,1,1
35,11,4.42,3,2.8,1,0,0,0,0,0,0
40,15,14.58,2,3.3,1,0,0,0,0,1,0
31,5,2.33,3,1.0,1,0,0,0,0,1,0
50,25,1.17,4,0.8,1,0,0,0,0,1,0
33,7,11.58,1,4.0,3,106,1,0,1,1,1
37,11,2.83,3,0.9,1,0,0,0,0,1,0
38,14,5.33,1,1.5,3,0,0,0,0,0,1
63,38,7.0,4,0.1,2,0,0,0,0,0,0
57,32,3.5,3,0.5,2,0,0,1,0,1,0
61,35,5.25,1,1.6,1,0,0,0,0,1,0
37,12,8.33,3,1.2,3,341,0,0,0,1,1
51,25,15.83,2,4.2,2,0,1,0,0,1,0
44,20,1.83,1,1.0,1,91,0,0,0,0,0
63,37,1.67,1,0.8,2,0,0,1,0,0,1
43,18,1.75,2,1.4,2,0,0,0,0,1,1
38,14,2.08,4,0.4,2,101,0,0,0,1,0
34,9,1.67,4,1.1,3,0,0,0,0,1,0
48,23,14.42,3,0.2,1,0,1,0,1,1,1
29,5,6.75,2,2.5,1,0,0,0,0,0,1
37,11,11.58,2,0.8,2,421,1,0,0,1,0
60,35,9.92,2,3.9,1,0,0,1,0,1,0
46,20,6.17,4,2.6,3,104,0,0,0,1,0
34,10,3.5,1,1.5,2,131,0,0,0,0,0
56,30,6.08,2,1.1,1,0,0,0,0,0,0
57,31,9.5,4,5.2,1,0,1,1,1,1,0
62,36,3.67,2,1.0,3,0,0,0,0,0,0
32,8,11.75,2,4.33,1,0,0,0,0,0,0
51,26,1.17,2,0.0,1,103,0,0,0,1,0
55,29,2.75,2,0.4,3,0,0,0,0,0,0
60,34,6.92,2,2.0,1,249,0,0,0,0,0
40,16,7.42,4,0.8,1,155,0,0,0,1,0
62,38,3.25,4,2.2,1,0,0,1,0,1,0
63,39,6.92,3,2.0,3,0,0,0,0,1,1
60,34,9.0,2,2.0,1,359,0,0,0,1,0
59,34,1.75,3,1.3,2,0,0,0,0,1,1
26,1,8.5,1,1.9,1,0,0,0,0,0,0
56,32,4.0,1,1.6,3,0,0,0,0,0,1
58,32,2.67,3,1.4,1,0,0,0,0,1,0
57,31,3.58,1,0.2,1,0,0,0,0,0,0
48,23,2.92,4,0.4,2,118,0,0,0,0,0
30,6,15.33,1,6.0,1,0,0,0,0,1,0
45,21,11.67,2,7.6,1,132,0,0,0,0,0
64,38,2.67,3,0.7,2,0,0,0,0,1,1
44,20,12.42,1,1.7,1,0,0,0,0,1,0
51,25,1.25,4,0.6,3,0,0,0,0,0,1
43,16,5.92,3,2.33,2,0,0,0,0,0,0
29,3,9.0,4,1.8,2,0,0,0,0,0,0
56,30,10.17,2,0.5,1,0,0,0,0,0,1
65,41,3.33,3,0.1,3,0,0,0,0,1,0
46,22,16.5,2,6.67,1,0,0,0,0,0,1
48,24,6.58,4,1.4,2,0,0,1,0,0,1
56,31,7.0,1,0.1,3,0,0,0,0,1,0
61,37,2.58,3,0.4,2,0,0,0,0,0,1
46,20,1.0,4,0.6,3,0,0,0,0,0,1
58,34,7.33,2,1.6,1,0,0,0,0,1,1
31,5,2.42,2,0.3,2,131,0,0,0,1,1
27,3,16.75,1,6.33,1,158,0,0,0,1,0
44,20,1.67,1,1.4,3,0,0,0,0,0,0
44,20,1.25,1,1.0,1,0,0,0,0,1,0
51,27,12.92,2,0.4,1,107,0,0,0,0,1
39,13,2.08,3,0.2,2,0,0,0,0,1,0
32,8,16.67,2,6.5,1,565,0,0,0,1,0
33,7,8.42,1,2.7,2,233,0,0,0,0,0
40,16,1.58,4,0.4,2,0,0,0,0,1,1
36,12,15.67,2,6.5,1,0,0,0,0,1,1
52,28,0.67,1,0.3,1,0,0,0,0,1,0
54,29,4.92,2,2.3,3,152,0,0,0,1,0
26,2,6.0,4,2.6,1,0,0,1,1,1,0
39,15,4.58,1,1.5,3,0,0,0,0,1,0
46,19,2.0,3,0.67,2,0,0,0,0,1,0
57,32,1.58,1,1.3,1,0,0,0,0,1,0
59,33,5.92,2,2.3,3,150,0,0,0,1,1
52,26,4.5,2,1.5,2,0,0,0,0,0,1
52,26,2.33,1,0.3,3,0,0,0,0,1,0
50,20,2.08,4,0.4,3,0,0,0,0,1,0
41,17,4.25,2,0.6,3,0,0,0,0,0,1
43,19,10.42,3,2.4,1,0,1,0,0,1,0
25,0,7.33,2,1.8,2,319,0,0,0,1,1
40,16,10.42,2,2.2,1,0,0,0,0,1,0
35,10,6.58,4,2.1,3,182,0,0,0,1,0
60,36,2.58,3,0.4,2,0,0,0,0,1,1
57,31,10.92,2,2.7,1,394,0,0,0,0,1
44,19,5.83,1,0.2,2,230,0,1,0,0,0
61,36,3.17,3,0.9,3,82,0,0,0,1,1
33,7,6.92,1,2.5,1,0,0,1,1,1,1
45,20,4.92,1,2.4,1,0,0,1,1,1,0
45,21,10.08,1,4.7,1,0,0,0,0,0,0
64,38,3.5,2,0.7,3,137,0,0,0,1,0
50,24,2.67,4,1.8,1,109,0,0,0,1,0
28,3,2.42,4,0.8,1,135,0,0,0,1,0
37,12,3.33,2,1.1,2,0,0,1,0,0,1
62,36,2.08,3,0.3,3,0,0,0,0,1,1
29,5,1.75,4,0.4,2,89,0,0,0,0,1
49,23,6.58,3,0.7,2,151,0,0,0,1,0
46,22,4.33,2,2.1,3,221,0,0,0,0,0
60,34,5.08,4,1.7,2,229,0,0,0,0,0
55,31,2.08,2,0.2,1,0,0,0,0,0,0
33,8,12.92,1,7.4,3,0,1,0,0,0,0
53,29,2.08,2,0.4,1,0,0,0,0,1,0
50,24,6.67,4,4.9,1,0,0,0,0,1,0
28,3,4.58,4,1.7,2,0,0,0,0,1,1
42,17,1.92,2,0.0,3,0,0,0,0,0,0
33,9,5.0,1,1.2,1,0,0,0,0,1,1
40,14,4.5,2,0.7,1,0,0,0,0,0,0
31,6,3.67,4,0.8,1,0,0,0,0,0,0
41,16,2.75,4,0.0,2,0,0,0,0,1,0
52,27,3.75,2,2.0,2,121,0,0,0,0,1
65,35,4.58,4,1.67,3,89,0,0,0,1,1
48,24,11.17,1,5.0,1,0,0,0,0,0,1
45,21,3.67,3,0.6,2,0,0,0,0,1,0
26,0,12.42,2,7.2,1,154,0,0,0,0,0
64,38,1.83,2,0.2,3,0,0,1,0,0,0
41,14,6.17,3,2.33,2,0,0,0,0,1,0
43,18,10.67,4,5.3,1,84,1,0,0,0,0
60,36,5.17,4,2.2,1,0,0,0,0,0,0
62,37,0.75,1,0.1,1,94,0,0,0,0,0
46,21,0.75,2,0.7,3,0,0,0,0,1,0
36,11,1.25,2,0.3,2,119,0,0,0,0,0
31,5,2.33,4,0.8,1,0,0,0,0,0,0
43,18,6.92,3,0.5,3,0,0,0,0,0,1
46,22,6.08,1,0.8,3,117,0,0,0,0,0
50,26,3.5,4,1.1,2,151,0,0,0,1,0
52,27,2.83,2,0.7,2,114,0,0,0,1,1
27,3,2.67,3,1.0,2,0,0,0,0,0,0
34,9,5.67,1,2.8,1,0,0,0,0,1,0
49,24,6.83,1,2.9,1,267,0,0,0,1,0
52,26,1.58,2,0.7,2,0,0,0,0,0,1
37,11,5.0,2,2.8,1,181,0,0,0,0,1
53,27,16.0,1,1.7,1,601,0,0,0,1,0
54,29,9.92,3,2.0,1,0,1,1,1,0,0
29,3,15.83,2,4.5,1,0,0,0,0,1,0
35,11,2.83,1,1.5,2,0,0,0,0,0,0
32,6,3.67,4,0.2,1,0,0,1,1,1,1
38,13,1.92,4,0.2,3,0,0,0,0,1,0
44,20,14.25,4,0.7,1,567,1,0,1,1,1
44,20,3.58,1,0.3,3,0,0,1,0,0,1
48,22,11.58,1,0.0,1,0,0,0,1,1,1
46,20,9.83,1,5.7,1,0,0,0,1,1,1
35,9,9.42,3,0.8,3,0,1,0,0,1,0
56,32,8.17,3,3.9,3,0,1,0,0,0,0
49,24,5.83,1,2.9,1,0,0,0,0,0,1
57,32,3.5,2,2.1,3,0,0,0,0,1,0
35,10,11.92,1,8.6,1,0,0,0,0,1,1
44,20,15.42,3,2.7,1,0,1,0,0,1,0
38,14,2.33,4,0.4,2,100,0,0,0,1,0
57,33,3.75,3,1.5,1,181,0,1,1,1,1
35,10,6.5,1,2.6,2,0,0,0,0,0,0
29,3,10.08,2,1.3,1,0,0,0,0,0,0
58,32,4.92,1,1.6,1,0,0,0,0,1,0
40,16,5.33,4,2.67,1,0,0,1,0,1,0
51,26,1.25,2,0.0,1,114,0,0,0,1,0
61,36,0.83,1,0.1,1,0,0,0,0,0,0
46,20,5.08,2,0.4,3,0,0,0,0,0,0
55,31,4.17,4,1.5,1,0,0,0,0,1,0
35,10,6.58,4,2.1,3,0,0,1,0,1,0
60,34,2.92,1,0.2,1,0,0,0,0,1,0
28,3,0.92,4,0.5,3,0,0,0,0,0,0
43,19,10.67,1,4.7,1,0,0,0,0,1,0
61,36,4.58,3,0.9,3,0,0,0,0,1,1
48,22,6.58,3,0.7,2,0,0,0,0,1,0
65,39,1.5,2,0.4,1,0,0,1,1,1,1
45,19,7.58,2,1.7,2,0,0,1,0,1,0
36,11,0.75,4,0.2,3,0,0,0,0,0,1
45,20,5.17,2,2.2,3,0,0,0,0,1,0
60,34,4.92,1,1.6,1,231,0,0,0,1,0
47,22,2.08,1,0.1,1,148,0,0,0,1,0
32,7,4.5,4,1.3,1,0,0,1,0,1,0
48,23,9.33,1,5.1,2,86,1,1,1,1,0
33,8,10.42,1,0.0,1,0,0,0,0,1,1
49,23,16.17,4,8.3,2,0,1,0,0,0,1
56,32,13.42,1,5.8,3,0,1,1,0,0,0
59,33,2.92,1,0.2,1,171,0,0,0,0,0
56,30,9.42,2,2.7,1,352,0,0,0,0,1
30,4,2.08,2,0.3,2,0,0,0,0,0,0
59,29,3.75,3,2.0,3,0,0,0,0,1,0
38,13,9.92,2,7.8,1,221,0,0,0,0,0
47,22,2.5,4,0.4,2,115,0,0,0,1,1
54,29,6.58,4,3.8,2,0,0,1,0,1,0
34,9,14.83,1,0.8,3,0,1,0,0,0,0
41,16,1.92,2,0.3,2,118,0,0,0,0,0
47,23,14.25,2,1.4,1,284,0,0,0,1,1
44,19,6.17,4,1.9,3,0,0,0,0,0,0
43,18,8.58,3,1.0,1,180,0,0,0,1,1
31,7,8.25,1,4.0,1,0,0,0,0,1,0
28,2,3.58,4,1.3,3,0,0,0,0,1,1
55,25,1.92,4,0.4,3,88,0,0,0,0,0
42,17,7.58,1,0.1,2,199,0,0,0,1,1
53,29,7.75,1,2.7,2,256,0,0,0,1,0
30,6,12.83,1,6.0,1,0,0,0,0,0,0
65,40,1.75,3,0.1,3,0,0,0,0,0,1
43,18,5.42,2,2.2,3,0,0,0,0,1,0
56,32,1.25,1,0.1,2,0,0,0,0,1,0
25,0,4.33,3,2.6,3,159,0,0,0,0,0
35,10,2.5,3,1.3,1,0,0,1,1,1,1
50,26,3.5,1,1.6,2,0,0,0,0,1,0
36,10,1.67,4,0.3,1,97,0,0,0,1,0
34,8,5.0,4,2.2,2,0,0,0,0,0,1
32,6,4.5,4,1.8,3,167,0,0,0,0,0
51,25,5.0,4,2.6,1,97,0,0,0,1,0
52,25,3.42,3,1.0,2,0,0,0,0,1,0
65,39,2.5,3,0.7,2,0,0,0,0,1,1
51,24,1.75,2,1.0,2,0,0,0,0,1,0
37,13,8.75,1,0.8,2,0,0,0,0,0,1
35,11,5.42,3,2.8,1,240,0,0,0,1,0
67,41,1.67,2,0.4,1,80,0,0,0,0,0
30,6,14.92,3,4.9,1,142,1,0,0,1,0
62,38,13.42,1,2.9,1,0,0,1,1,1,1
42,17,6.83,1,3.7,3,0,0,0,0,1,0
48,22,3.58,1,1.2,2,112,0,0,0,1,0
61,36,5.08,2,2.8,1,0,0,0,0,0,0
36,6,7.5,4,1.8,3,0,0,1,0,0,0
48,24,7.5,1,2.6,2,334,0,0,0,1,0
65,39,1.75,2,0.4,1,0,0,0,0,0,0
25,1,9.83,1,5.4,1,0,0,0,0,1,1
55,30,3.67,2,2.0,2,0,0,0,0,1,0
63,37,9.17,1,4.1,3,0,1,0,0,0,0
31,5,8.25,4,1.8,2,268,0,0,0,0,0
43,17,8.17,3,1.1,1,0,0,0,0,0,0
28,4,5.75,3,0.7,2,80,0,0,0,1,0
37,11,6.83,3,0.9,2,218,0,0,0,1,1
27,3,9.33,3,2.5,1,389,0,1,0,1,0
62,38,10.25,1,2.9,1,0,0,0,0,0,0
51,24,6.5,1,2.67,2,0,0,0,0,1,0
56,30,4.92,3,0.8,1,159,0,1,0,1,0
56,30,6.5,3,1.7,2,0,0,0,0,0,0
44,19,4.08,4,1.9,3,89,0,0,0,1,0
46,19,6.83,3,2.67,2,0,0,0,0,0,0
56,32,10.42,3,0.6,1,342,1,0,1,1,1
56,30,15.42,1,2.9,1,0,0,0,0,0,0
57,33,13.58,1,7.4,1,0,0,0,0,1,0
31,6,1.58,4,1.1,3,104,0,0,1,1,1
65,41,9.58,4,1.7,2,0,0,0,0,0,0
31,7,6.75,2,2.0,2,0,0,0,1,1,1
36,10,7.75,1,2.8,3,0,0,0,0,1,0
56,30,9.25,4,0.3,1,372,1,1,1,1,0
52,27,15.33,1,8.1,1,0,0,0,0,0,0
42,18,4.17,4,2.2,2,0,0,0,0,0,0
55,30,4.58,3,1.7,1,0,0,0,0,0,1
49,24,1.08,1,0.4,3,101,0,1,0,0,0
51,25,2.42,4,0.1,1,0,0,0,0,1,1
26,2,6.0,4,2.6,1,0,0,0,0,1,0
32,7,6.92,1,2.6,2,0,0,1,0,0,1
54,29,8.17,1,0.1,3,0,0,0,0,0,0
50,24,3.58,4,0.1,1,0,0,0,0,1,0
59,33,2.83,1,0.2,1,0,0,0,0,1,0
61,36,0.83,4,0.4,2,0,0,0,0,1,0
43,19,16.75,2,6.67,1,0,0,1,0,1,0
39,14,7.08,3,1.2,3,107,0,0,0,1,1
56,26,4.17,3,1.4,3,0,0,0,0,0,0
38,14,7.58,2,0.0,1,0,0,0,0,1,0
25,1,9.33,2,2.0,1,241,0,0,0,1,0
42,17,8.17,2,0.4,1,275,0,0,0,1,0
42,18,9.58,1,0.3,1,0,0,0,0,0,0
50,26,1.83,4,0.5,2,112,0,0,0,1,0
56,30,8.42,3,1.7,2,0,0,0,0,0,1
43,18,6.92,2,3.8,3,112,0,0,0,0,0
60,35,4.33,3,0.5,2,0,0,0,0,0,0
42,16,15.92,3,4.8,2,0,1,1,1,1,0
57,33,11.17,4,0.9,1,198,1,0,0,1,0
48,24,4.5,1,1.6,2,186,0,0,0,1,0
37,11,5.75,3,2.1,1,0,0,1,0,0,0
57,32,5.33,3,1.6,3,0,0,0,0,1,0
62,32,4.42,4,1.67,3,142,0,0,0,0,0
39,9,9.83,2,6.0,3,246,1,0,1,1,1
38,13,1.58,2,1.4,2,120,0,0,0,0,1
54,28,2.58,2,0.4,3,0,0,0,0,0,0
45,21,5.25,1,0.8,3,245,0,0,0,1,1
39,15,2.08,1,1.4,3,0,0,0,0,0,0
45,19,1.83,1,0.2,1,0,0,0,0,1,0
62,38,6.5,1,1.8,3,0,0,0,0,0,0
43,19,6.75,1,0.3,1,218,0,0,0,1,0
30,6,3.42,1,2.4,2,0,0,0,0,1,0
35,10,5.17,3,2.3,1,0,0,0,0,0,0
58,34,2.92,1,1.2,3,0,0,0,0,1,0
44,19,2.5,1,0.6,3,0,0,0,0,1,0
56,29,4.25,3,1.0,2,0,0,0,0,1,0
28,2,11.67,2,2.0,1,0,0,0,0,1,0
64,39,6.08,3,2.4,1,185,0,0,0,0,0
63,39,3.33,4,1.2,2,0,0,0,0,1,0
44,20,5.75,1,0.8,3,0,0,0,0,1,1
34,9,15.92,1,4.8,3,0,1,0,1,1,1
50,24,6.83,3,3.0,2,0,0,0,0,1,0
51,25,15.08,1,3.3,3,589,1,1,1,1,0
30,4,3.17,1,1.9,3,0,0,0,0,1,0
55,31,1.92,2,0.2,1,0,0,0,0,1,0
57,33,4.58,1,1.8,3,0,0,0,0,1,0
43,19,4.83,2,3.2,1,0,0,0,0,1,0
61,36,2.42,2,0.5,2,0,0,0,0,1,0
49,23,3.25,4,2.6,1,0,0,0,0,0,0
52,28,3.25,3,1.9,2,83,0,0,1,1,1
57,33,2.5,3,1.5,1,151,0,1,0,1,0
53,23,4.83,4,2.0,3,0,0,0,0,1,1
52,28,5.17,1,1.8,3,231,0,0,0,1,0
39,15,5.17,4,2.4,1,86,0,0,0,0,0
58,34,1.58,1,1.2,3,0,0,0,0,0,0
36,12,3.17,1,1.5,2,0,0,0,0,0,0
45,21,7.0,4,2.0,3,0,0,0,0,1,1
30,5,6.5,1,2.6,2,0,0,0,0,1,0
49,25,1.83,4,0.2,1,83,0,0,0,1,0
44,20,6.75,4,2.0,3,277,0,0,0,1,0
43,17,2.67,3,0.5,2,0,0,0,0,1,0
42,18,7.42,4,0.8,1,184,0,0,0,0,0
29,4,10.08,2,3.3,1,0,0,0,0,1,0
28,2,3.5,1,1.5,1,0,0,0,0,1,1
50,24,10.83,1,1.0,1,0,0,0,0,0,0
44,19,2.5,4,0.0,2,0,0,0,0,1,0
52,26,9.5,1,4.9,1,0,0,0,0,0,0
28,4,12.92,1,6.33,1,0,0,0,0,0,0
62,38,4.17,2,1.1,1,0,0,0,0,0,1
34,10,2.83,1,1.5,2,111,0,0,0,0,1
45,20,7.83,3,0.5,3,0,0,0,0,1,0
52,26,9.5,2,2.4,2,0,0,0,0,0,0
43,18,7.42,3,0.5,3,108,0,0,0,0,1
54,24,4.08,1,1.4,3,0,0,0,0,1,0
64,38,9.58,1,2.0,1,0,0,0,0,1,1
27,3,12.33,1,1.5,1,397,0,0,0,1,1
42,17,6.0,4,1.1,2,203,0,0,0,0,1
28,2,9.5,4,2.1,3,0,0,0,0,1,0
47,22,0.92,2,0.0,1,78,0,0,0,0,0
39,13,5.25,4,0.2,3,242,0,0,0,0,0
29,3,9.42,2,0.2,1,0,0,0,0,1,1
39,13,6.67,2,1.8,1,0,0,0,0,1,0
41,15,4.5,3,0.5,3,0,0,0,0,1,1
37,11,2.67,2,1.4,3,0,0,1,0,1,0
41,17,0.92,1,1.0,1,0,0,0,0,0,0
45,19,11.75,1,2.4,1,0,0,0,0,1,0
52,26,7.0,3,3.0,2,0,0,0,0,1,0
58,33,1.5,3,0.1,2,110,0,0,0,1,0
31,5,1.67,2,0.3,1,0,0,0,0,0,0
26,1,4.58,4,1.7,2,175,0,0,0,1,0
31,7,2.58,4,0.4,2,79,0,0,0,0,0
42,17,9.5,2,0.4,1,0,0,0,0,0,0
56,31,4.33,3,2.0,2,0,0,1,1,1,1
52,28,1.5,1,0.3,1,120,0,0,0,1,0
59,35,4.58,1,1.8,3,0,0,1,0,0,0
